Python_Pit_Risk_Level,Rolling_3Lap_Degradation,LapTime_ZScore,Outlier_Lap_Flag,Clean_Lap_For_Model,Year,RoundNumber,EventName,Driver_Code,LapNumber,Stint,Tire_Compound,LapTime_Seconds,Degradation_Sec,Lap_ID
Low Risk,0.956666667,0.801408005,Normal,Use: Clean Lap,2025,15,Dutch Grand Prix,VER,22,1,SOFT,76.398,0.75,2025_15_VER_22
Low Risk,0.874,2.932305413,Outlier,Exclude: Statistical Outlier,2025,15,Dutch Grand Prix,VER,27,2,MEDIUM,75.615,0.874,2025_15_VER_27
Low Risk,0.69,1.217217788,Normal,Use: Clean Lap,2025,15,Dutch Grand Prix,VER,28,2,MEDIUM,75.247,0.506,2025_15_VER_28
Low Risk,0.657000000,1.613365745,Normal,Use: Clean Lap,2025,15,Dutch Grand Prix,VER,29,2,MEDIUM,75.332,0.591000000,2025_15_VER_29
Low Risk,0.561666667,1.599384052,Normal,Use: Clean Lap,2025,15,Dutch Grand Prix,VER,30,2,MEDIUM,75.329,0.588000000,2025_15_VER_30
Low Risk,0.489000000,0.201214793,Normal,Use: Clean Lap,2025,15,Dutch Grand Prix,VER,33,2,MEDIUM,75.029,0.288,2025_15_VER_33
Low Risk,0.350333333,-0.325428961,Normal,Use: Clean Lap,2025,15,Dutch Grand Prix,VER,34,2,MEDIUM,74.916,0.175,2025_15_VER_34
Low Risk,0.218,-0.250859934,Normal,Use: Clean Lap,2025,15,Dutch Grand Prix,VER,36,2,MEDIUM,74.932,0.191,2025_15_VER_36
Low Risk,0.123666667,-1.117724874,Normal,Use: Clean Lap,2025,15,Dutch Grand Prix,VER,37,2,MEDIUM,74.746,0.005,2025_15_VER_37
Low Risk,0.098,-0.684292404,Normal,Use: Clean Lap,2025,15,Dutch Grand Prix,VER,38,2,MEDIUM,74.839,0.098,2025_15_VER_38
Low Risk,0.040333333,-1.057137540,Normal,Use: Clean Lap,2025,15,Dutch Grand Prix,VER,39,2,MEDIUM,74.759,0.018,2025_15_VER_39
Low Risk,0.065000000,-0.772843124,Normal,Use: Clean Lap,2025,15,Dutch Grand Prix,VER,40,2,MEDIUM,74.82,0.079000000,2025_15_VER_40
Low Risk,0.116333333,0.033434482,Normal,Use: Clean Lap,2025,15,Dutch Grand Prix,VER,41,2,MEDIUM,74.993,0.252,2025_15_VER_41
Low Risk,0.211333333,0.271123256,Normal,Use: Clean Lap,2025,15,Dutch Grand Prix,VER,42,2,MEDIUM,75.044,0.303,2025_15_VER_42
Low Risk,0.252666667,-0.194933163,Normal,Use: Clean Lap,2025,15,Dutch Grand Prix,VER,43,2,MEDIUM,74.944,0.203,2025_15_VER_43
Low Risk,0.225666667,-0.344071218,Normal,Use: Clean Lap,2025,15,Dutch Grand Prix,VER,44,2,MEDIUM,74.912,0.171000000,2025_15_VER_44
Low Risk,0.157333333,-0.684292404,Normal,Use: Clean Lap,2025,15,Dutch Grand Prix,VER,45,2,MEDIUM,74.839,0.098,2025_15_VER_45
Low Risk,0.089666667,-1.141027695,Normal,Use: Clean Lap,2025,15,Dutch Grand Prix,VER,46,2,MEDIUM,74.741,0,2025_15_VER_46
Low Risk,0.098,-0.227557113,Normal,Use: Clean Lap,2025,15,Dutch Grand Prix,VER,47,2,MEDIUM,74.937,0.196,2025_15_VER_47
Low Risk,0.109,-0.530493786,Normal,Use: Clean Lap,2025,15,Dutch Grand Prix,VER,48,2,MEDIUM,74.872,0.131,2025_15_VER_48
Low Risk,0.152666667,-0.530493786,Normal,Use: Clean Lap,2025,15,Dutch Grand Prix,VER,49,2,MEDIUM,74.872,0.131,2025_15_VER_49
Low Risk,0.210000000,0.574059929,Normal,Use: Clean Lap,2025,15,Dutch Grand Prix,VER,50,2,MEDIUM,75.109,0.368000000,2025_15_VER_50
Low Risk,0.224333333,-0.330089525,Normal,Use: Clean Lap,2025,15,Dutch Grand Prix,VER,51,2,MEDIUM,74.915,0.174000000,2025_15_VER_51
Low Risk,0.244333333,-0.250859934,Normal,Use: Clean Lap,2025,15,Dutch Grand Prix,VER,52,2,MEDIUM,74.932,0.191,2025_15_VER_52
High Risk,1.595,2.710468325,Outlier,Exclude: Statistical Outlier,2025,15,Dutch Grand Prix,VER,58,3,SOFT,74.516,1.595,2025_15_VER_58
Medium Risk,1.106500000,0.368688191,Normal,Use: Clean Lap,2025,15,Dutch Grand Prix,VER,59,3,SOFT,73.539,0.618000000,2025_15_VER_59
Low Risk,0.912333333,0.143378741,Normal,Use: Clean Lap,2025,15,Dutch Grand Prix,VER,60,3,SOFT,73.445,0.524000000,2025_15_VER_60
Low Risk,0.552666667,0.124203469,Normal,Use: Clean Lap,2025,15,Dutch Grand Prix,VER,61,3,SOFT,73.437,0.516000000,2025_15_VER_61
Low Risk,0.441666667,-0.429482520,Normal,Use: Clean Lap,2025,15,Dutch Grand Prix,VER,62,3,SOFT,73.206,0.285,2025_15_VER_62
Low Risk,0.376000000,-0.328812340,Normal,Use: Clean Lap,2025,15,Dutch Grand Prix,VER,63,3,SOFT,73.248,0.327,2025_15_VER_63
Low Risk,0.329666667,-0.208966888,Normal,Use: Clean Lap,2025,15,Dutch Grand Prix,VER,64,3,SOFT,73.298,0.377,2025_15_VER_64
Low Risk,0.338000000,-0.369559794,Normal,Use: Clean Lap,2025,15,Dutch Grand Prix,VER,69,3,SOFT,73.231,0.310000000,2025_15_VER_69
Low Risk,0.229000000,-1.112601597,Normal,Use: Clean Lap,2025,15,Dutch Grand Prix,VER,70,3,SOFT,72.921,0,2025_15_VER_70
Low Risk,0.136000000,-0.877704511,Normal,Use: Clean Lap,2025,15,Dutch Grand Prix,VER,71,3,SOFT,73.019,0.098,2025_15_VER_71
Low Risk,0.184666667,-0.019611074,Normal,Use: Clean Lap,2025,15,Dutch Grand Prix,VER,72,3,SOFT,73.377,0.456000000,2025_15_VER_72
High Risk,3.265,2.151684647,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,2,1,HARD,85.762,3.265,2025_16_ALB_2
High Risk,3.003,1.536961708,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,3,1,HARD,85.238,2.741,2025_16_ALB_3
High Risk,2.978666667,1.758684295,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,4,1,HARD,85.427,2.930000000,2025_16_ALB_4
High Risk,2.590666667,0.786155065,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,5,1,HARD,84.598,2.101,2025_16_ALB_5
High Risk,2.425666667,0.956259695,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,6,1,HARD,84.743,2.246,2025_16_ALB_6
High Risk,2.195333333,0.948047747,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,7,1,HARD,84.736,2.239,2025_16_ALB_7
High Risk,2.180333333,0.733363973,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,8,1,HARD,84.553,2.056,2025_16_ALB_8
High Risk,2.148333333,0.843638698,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,9,1,HARD,84.647,2.150000000,2025_16_ALB_9
High Risk,2.054,0.616050434,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,10,1,HARD,84.453,1.956,2025_16_ALB_10
High Risk,2.041,0.687611693,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,11,1,HARD,84.514,2.017,2025_16_ALB_11
High Risk,2.011666667,0.740402785,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,12,1,HARD,84.559,2.062,2025_16_ALB_12
High Risk,1.998333333,0.569125019,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,13,1,HARD,84.413,1.916,2025_16_ALB_13
High Risk,1.897666667,0.333324808,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,14,1,HARD,84.212,1.715,2025_16_ALB_14
High Risk,1.855,0.590241456,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,15,1,HARD,84.431,1.934,2025_16_ALB_15
High Risk,1.883666667,0.670014662,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,16,1,HARD,84.499,2.002,2025_16_ALB_16
High Risk,1.953666667,0.579683238,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,17,1,HARD,84.422,1.925,2025_16_ALB_17
High Risk,2.056,0.950394018,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,18,1,HARD,84.738,2.241,2025_16_ALB_18
High Risk,1.973333333,0.379077088,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,19,1,HARD,84.251,1.754,2025_16_ALB_19
High Risk,1.912333333,0.364999463,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,20,1,HARD,84.239,1.742,2025_16_ALB_20
High Risk,1.604666667,-0.132409938,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,21,1,HARD,83.815,1.318,2025_16_ALB_21
Medium Risk,1.433666667,-0.222741362,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,22,1,HARD,83.738,1.241,2025_16_ALB_22
Medium Risk,1.281,-0.172296541,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,23,1,HARD,83.781,1.284000000,2025_16_ALB_23
Medium Risk,1.298333333,-0.071406898,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,24,1,HARD,83.867,1.37,2025_16_ALB_24
Medium Risk,1.294333333,-0.236818987,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,25,1,HARD,83.726,1.229,2025_16_ALB_25
Medium Risk,1.116,-0.799923969,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,26,1,HARD,83.246,0.749,2025_16_ALB_26
Medium Risk,1.068,-0.240338393,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,27,1,HARD,83.723,1.226,2025_16_ALB_27
Low Risk,0.942333333,-0.679091025,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,28,1,HARD,83.349,0.852,2025_16_ALB_28
Low Risk,0.936666667,-0.819867271,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,29,1,HARD,83.229,0.732,2025_16_ALB_29
Low Risk,0.738666667,-0.937180809,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,30,1,HARD,83.129,0.632000000,2025_16_ALB_30
Low Risk,0.624000000,-1.082649596,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,31,1,HARD,83.005,0.508,2025_16_ALB_31
Low Risk,0.597333333,-0.913718101,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,32,1,HARD,83.149,0.652,2025_16_ALB_32
Low Risk,0.552666667,-1.094380950,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,33,1,HARD,82.995,0.498,2025_16_ALB_33
Low Risk,0.519666667,-1.198789999,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,34,1,HARD,82.906,0.409000000,2025_16_ALB_34
Low Risk,0.302333333,-1.678602369,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,35,1,HARD,82.497,0,2025_16_ALB_35
Low Risk,0.173666667,-1.547211207,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,36,1,HARD,82.609,0.112000000,2025_16_ALB_36
Low Risk,0.114666667,-1.406434961,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,37,1,HARD,82.729,0.232,2025_16_ALB_37
Low Risk,0.168333333,-1.489727573,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,38,1,HARD,82.658,0.161,2025_16_ALB_38
Low Risk,0.189666667,-1.472130542,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,39,1,HARD,82.673,0.176,2025_16_ALB_39
Low Risk,0.531000000,-0.052362512,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,43,2,MEDIUM,81.899,0.531000000,2025_16_ALB_43
Low Risk,0.644500000,0.621602396,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,44,2,MEDIUM,82.126,0.758000000,2025_16_ALB_44
Low Risk,0.651666667,0.348453623,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,45,2,MEDIUM,82.034,0.666000000,2025_16_ALB_45
Low Risk,0.600333333,-0.509589806,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,46,2,MEDIUM,81.745,0.377000000,2025_16_ALB_46
Low Risk,0.435000000,-0.851025773,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,47,2,MEDIUM,81.63,0.262,2025_16_ALB_47
Low Risk,0.410333333,0.128747001,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,48,2,MEDIUM,81.96,0.592,2025_16_ALB_48
Low Risk,0.726333333,2.305030161,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,49,2,MEDIUM,82.693,1.325,2025_16_ALB_49
Low Risk,0.758666667,-0.563031957,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,50,2,MEDIUM,81.727,0.359000000,2025_16_ALB_50
Low Risk,0.789666667,0.404864782,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,51,2,MEDIUM,82.053,0.685,2025_16_ALB_51
Low Risk,0.508000000,-0.203781940,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,52,2,MEDIUM,81.848,0.48,2025_16_ALB_52
Low Risk,0.388333333,-1.628905975,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALB,53,2,MEDIUM,81.368,0,2025_16_ALB_53
High Risk,1.78,2.789829000,Outlier,Exclude: Statistical Outlier,2025,16,Italian Grand Prix,ALO,2,1,MEDIUM,85.926,1.78,2025_16_ALO_2
High Risk,1.518500000,1.682647591,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALO,3,1,MEDIUM,85.403,1.257000000,2025_16_ALO_3
Medium Risk,1.250666667,0.535243530,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALO,4,1,MEDIUM,84.861,0.715,2025_16_ALO_4
Low Risk,0.985000000,1.102594615,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALO,5,1,MEDIUM,85.129,0.983,2025_16_ALO_5
Low Risk,0.582666667,-0.872549275,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALO,6,1,MEDIUM,84.196,0.05,2025_16_ALO_6
Low Risk,0.503333333,0.031401895,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALO,7,1,MEDIUM,84.623,0.477,2025_16_ALO_7
Low Risk,0.368333333,0.245217042,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALO,8,1,MEDIUM,84.724,0.578,2025_16_ALO_8
Low Risk,0.464666667,-0.260741575,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALO,9,1,MEDIUM,84.485,0.339,2025_16_ALO_9
Low Risk,0.425666667,-0.216284960,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALO,10,1,MEDIUM,84.506,0.36,2025_16_ALO_10
Low Risk,0.337666667,-0.313666116,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALO,11,1,MEDIUM,84.46,0.314000000,2025_16_ALO_11
Low Risk,0.384000000,0.033518876,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALO,12,1,MEDIUM,84.624,0.478000000,2025_16_ALO_12
Low Risk,0.407666667,-0.065979262,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALO,13,1,MEDIUM,84.577,0.431,2025_16_ALO_13
Low Risk,0.386333333,-0.449152943,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALO,14,1,MEDIUM,84.396,0.25,2025_16_ALO_14
Low Risk,0.270333333,-0.703190742,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALO,15,1,MEDIUM,84.276,0.13,2025_16_ALO_15
Low Risk,0.146666667,-0.851379458,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALO,16,1,MEDIUM,84.206,0.06,2025_16_ALO_16
Low Risk,0.089333333,-0.813273788,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALO,17,1,MEDIUM,84.224,0.078,2025_16_ALO_17
Low Risk,0.046,-0.978398358,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALO,18,1,MEDIUM,84.146,0,2025_16_ALO_18
Low Risk,0.039,-0.895836073,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALO,19,1,MEDIUM,84.185,0.039,2025_16_ALO_19
Low Risk,0.321,0.707106781,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALO,22,2,HARD,84.078,0.321,2025_16_ALO_22
Low Risk,0.1605,-0.707106781,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ALO,23,2,HARD,83.757,0,2025_16_ALO_23
High Risk,2.158,1.972883130,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,2,1,MEDIUM,85.453,2.158,2025_16_ANT_2
High Risk,2.162,1.986792685,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,3,1,MEDIUM,85.461,2.166,2025_16_ANT_3
High Risk,1.956666667,0.908802174,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,4,1,MEDIUM,84.841,1.546000000,2025_16_ANT_4
High Risk,1.689,0.576711549,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,5,1,MEDIUM,84.65,1.355,2025_16_ANT_5
High Risk,1.562,1.324350129,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,6,1,MEDIUM,85.08,1.785,2025_16_ANT_6
Medium Risk,1.448666667,0.317646087,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,7,1,MEDIUM,84.501,1.206,2025_16_ANT_7
Medium Risk,1.364666667,0.138560567,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,8,1,MEDIUM,84.398,1.103000000,2025_16_ANT_8
Medium Risk,1.193333333,0.430661221,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,9,1,MEDIUM,84.566,1.271,2025_16_ANT_9
Medium Risk,1.216666667,0.439354693,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,10,1,MEDIUM,84.571,1.276,2025_16_ANT_10
Medium Risk,1.254,0.333294337,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,11,1,MEDIUM,84.51,1.215,2025_16_ANT_11
Medium Risk,1.214333333,0.223756591,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,12,1,MEDIUM,84.447,1.152,2025_16_ANT_12
Medium Risk,1.202333333,0.376761696,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,13,1,MEDIUM,84.535,1.240000000,2025_16_ANT_13
Medium Risk,1.159666667,0.110741457,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,14,1,MEDIUM,84.382,1.087,2025_16_ANT_14
Medium Risk,1.162666667,0.239404840,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,15,1,MEDIUM,84.456,1.161,2025_16_ANT_15
Medium Risk,1.156333333,0.343726503,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,16,1,MEDIUM,84.516,1.221,2025_16_ANT_16
Medium Risk,1.104666667,-0.158756171,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,17,1,MEDIUM,84.227,0.932,2025_16_ANT_17
Low Risk,0.945666667,-0.589952375,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,18,1,MEDIUM,83.979,0.684,2025_16_ANT_18
Low Risk,0.753666667,-0.657761456,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,19,1,MEDIUM,83.94,0.645,2025_16_ANT_19
Low Risk,0.593333333,-0.995068164,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,20,1,MEDIUM,83.746,0.451000000,2025_16_ANT_20
Low Risk,0.496333333,-1.095912437,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,21,1,MEDIUM,83.688,0.393,2025_16_ANT_21
Low Risk,0.281333333,-1.779219326,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,22,1,MEDIUM,83.295,0,2025_16_ANT_22
Low Risk,0.256333333,-1.125470242,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,23,1,MEDIUM,83.671,0.376,2025_16_ANT_23
Low Risk,0.198666667,-1.396706564,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,24,1,MEDIUM,83.515,0.22,2025_16_ANT_24
Low Risk,0.25,-1.511460392,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,25,1,MEDIUM,83.449,0.154,2025_16_ANT_25
Low Risk,0.592666667,0.661907573,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,26,1,MEDIUM,84.699,1.404,2025_16_ANT_26
Low Risk,0.654333333,-1.075048105,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,27,1,MEDIUM,83.7,0.405,2025_16_ANT_27
Low Risk,0.807,0.283378981,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,30,2,HARD,82.775,0.807,2025_16_ANT_30
Low Risk,0.751000000,0.074931164,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,31,2,HARD,82.663,0.695000000,2025_16_ANT_31
Low Risk,0.795333333,0.426686855,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,32,2,HARD,82.852,0.884,2025_16_ANT_32
Low Risk,0.772000000,0.153099095,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,33,2,HARD,82.705,0.737000000,2025_16_ANT_33
Low Risk,0.767333333,0.048875187,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,34,2,HARD,82.649,0.681,2025_16_ANT_34
Low Risk,0.701000000,0.056319752,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,35,2,HARD,82.653,0.685,2025_16_ANT_35
Low Risk,0.783666667,0.614662118,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,36,2,HARD,82.953,0.985,2025_16_ANT_36
Low Risk,0.894666667,0.668635214,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,37,2,HARD,82.982,1.014,2025_16_ANT_37
Medium Risk,1.013666667,0.720747168,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,38,2,HARD,83.01,1.042,2025_16_ANT_38
Medium Risk,1.414,2.849892726,Outlier,Exclude: Statistical Outlier,2025,16,Italian Grand Prix,ANT,39,2,HARD,84.154,2.186000000,2025_16_ANT_39
Medium Risk,1.254333333,-0.222851432,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,41,2,HARD,82.503,0.535,2025_16_ANT_41
Medium Risk,1.002666667,-0.684414455,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,42,2,HARD,82.255,0.287000000,2025_16_ANT_42
Low Risk,0.392000000,-0.559717993,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,43,2,HARD,82.322,0.354,2025_16_ANT_43
Low Risk,0.840333333,2.280383512,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,44,2,HARD,83.848,1.88,2025_16_ANT_44
Low Risk,0.972333333,0.052597469,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,45,2,HARD,82.651,0.683000000,2025_16_ANT_45
Low Risk,0.987000000,-0.477827779,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,46,2,HARD,82.366,0.398,2025_16_ANT_46
Low Risk,0.480000000,-0.550412287,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,47,2,HARD,82.327,0.359000000,2025_16_ANT_47
Low Risk,0.330000000,-0.784916081,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,48,2,HARD,82.201,0.233000000,2025_16_ANT_48
Low Risk,0.266000000,-0.835166894,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,49,2,HARD,82.174,0.206,2025_16_ANT_49
Low Risk,0.156000000,-1.164588890,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,50,2,HARD,81.997,0.029,2025_16_ANT_50
Low Risk,0.158000000,-0.773749233,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,51,2,HARD,82.207,0.239000000,2025_16_ANT_51
Low Risk,0.136000000,-0.958002214,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,52,2,HARD,82.108,0.14,2025_16_ANT_52
Low Risk,0.126333333,-1.218561985,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,ANT,53,2,HARD,81.968,0,2025_16_ANT_53
Medium Risk,1.375,2.608678489,Outlier,Exclude: Statistical Outlier,2025,16,Italian Grand Prix,BEA,2,1,MEDIUM,85.671,1.375,2025_16_BEA_2
Medium Risk,1.2495,1.948661302,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,BEA,3,1,MEDIUM,85.42,1.124,2025_16_BEA_3
Medium Risk,1.029333333,0.541851759,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,BEA,4,1,MEDIUM,84.885,0.589,2025_16_BEA_4
Low Risk,0.748666667,0.394596929,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,BEA,5,1,MEDIUM,84.829,0.533000000,2025_16_BEA_5
Low Risk,0.523666667,0.173714683,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,BEA,6,1,MEDIUM,84.745,0.449,2025_16_BEA_6
Low Risk,0.437000000,-0.141831383,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,BEA,7,1,MEDIUM,84.625,0.329000000,2025_16_BEA_7
Low Risk,0.325333333,-0.486302504,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,BEA,8,1,MEDIUM,84.494,0.198000000,2025_16_BEA_8
Low Risk,0.250333333,-0.417934190,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,BEA,9,1,MEDIUM,84.52,0.224000000,2025_16_BEA_9
Low Risk,0.220000000,-0.381120482,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,BEA,10,1,MEDIUM,84.534,0.238,2025_16_BEA_10
Low Risk,0.276000000,-0.044538012,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,BEA,11,1,MEDIUM,84.662,0.366,2025_16_BEA_11
Low Risk,0.289000000,-0.315381719,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,BEA,12,1,MEDIUM,84.559,0.263000000,2025_16_BEA_12
Low Risk,0.252000000,-0.673000593,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,BEA,13,1,MEDIUM,84.423,0.127,2025_16_BEA_13
Low Risk,0.130000000,-1.006953512,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,BEA,14,1,MEDIUM,84.296,0,2025_16_BEA_14
Low Risk,0.115000000,-0.433711493,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,BEA,15,1,MEDIUM,84.514,0.218000000,2025_16_BEA_15
Low Risk,0.102333333,-0.772923514,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,BEA,16,1,MEDIUM,84.385,0.089,2025_16_BEA_16
Low Risk,0.104000000,-0.993805760,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,BEA,17,1,MEDIUM,84.301,0.005,2025_16_BEA_17
Medium Risk,1.208000000,0.036021802,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,BEA,20,2,HARD,83.028,1.208000000,2025_16_BEA_20
High Risk,1.753,1.647594205,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,BEA,21,2,HARD,84.118,2.298,2025_16_BEA_21
High Risk,2.053333333,2.173942623,Normal,Use: Clean Lap,2025,16,Italian Grand Prix,BEA,22,2,HARD,84.474,2.654000000,2025_16_BEA_22
